Id,Time,Machine,Component,Parameter,Value
2115,15-05-2022 16:20,Dozer_1,Misc,System Voltage,14.81
2116,15-05-2022 16:30,Excavator_1,Drive,Pedal Sensor,17.51
2117,15-05-2022 16:40,Backhoe_Loader_1,Engine,Oil Pressure,32.54
2118,15-05-2022 16:50,Articulated_Truck_1,Drive,Pedal Sensor,11.2
2119,15-05-2022 17:00,Excavator_1,Drive,Transmission Pressure,1697.84
2120,15-05-2022 17:10,Excavator_1,Fuel,Level,3.97
2121,15-05-2022 17:20,Dozer_1,Drive,Brake Control,0.7
2122,15-05-2022 17:30,Backhoe_Loader_1,Misc,System Voltage,55.53
2123,15-05-2022 17:40,Excavator_1,Misc,Hydraulic Pump Rate,434.33
2124,15-05-2022 17:50,Backhoe_Loader_1,Drive,Transmission Pressure,713.0
2125,15-05-2022 18:00,Excavator_1,Drive,Transmission Pressure,969.28
2126,15-05-2022 18:10,Articulated_Truck_1,Misc,Exhaust Gas Temparature,975.19
2127,15-05-2022 18:20,Articulated_Truck_1,Fuel,Temparature,643.98
2128,15-05-2022 18:30,Articulated_Truck_1,Misc,System Voltage,23.4
2129,15-05-2022 18:40,Articulated_Truck_1,Fuel,Water in Fuel,1496.86
2130,15-05-2022 18:50,Articulated_Truck_1,Fuel,Pressure,90.68
2131,15-05-2022 19:00,Articulated_Truck_1,Fuel,Pressure,85.51
2132,15-05-2022 19:10,Dozer_1,Drive,Brake Control,3.49
2133,15-05-2022 19:20,Articulated_Truck_1,Misc,System Voltage,48.61
2134,15-05-2022 19:30,Dozer_1,Misc,Hydraulic Pump Rate,133.55
2135,15-05-2022 19:40,Excavator_1,Engine,Speed,6214.04
2136,15-05-2022 19:50,Dozer_1,Fuel,Water in Fuel,3282.07
2137,15-05-2022 20:00,Articulated_Truck_1,Engine,Oil Pressure,131.9
2138,15-05-2022 20:10,Backhoe_Loader_1,Fuel,Temparature,80.13
2139,15-05-2022 20:20,Excavator_1,Misc,Exhaust Gas Temparature,1154.3
2140,15-05-2022 20:30,Backhoe_Loader_1,Misc,Air Filter Pressure,12.37
2141,15-05-2022 20:40,Excavator_1,Engine,Speed,3907.51
2142,15-05-2022 20:50,Dozer_1,Drive,Pedal Sensor,21.42
2143,15-05-2022 21:00,Excavator_1,Drive,Pedal Sensor,17.15
2144,15-05-2022 21:10,Backhoe_Loader_1,Misc,System Voltage,43.24
2145,15-05-2022 21:20,Dozer_1,Engine,Oil Pressure,51.86
2146,15-05-2022 21:30,Dozer_1,Engine,Oil Pressure,40.55
2147,15-05-2022 21:40,Articulated_Truck_1,Drive,Brake Control,3.17
2148,15-05-2022 21:50,Dozer_1,Drive,Brake Control,2.45
2149,15-05-2022 22:00,Excavator_1,Fuel,Water in Fuel,121.2
2150,15-05-2022 22:10,Articulated_Truck_1,Engine,Temparature,158.09
2151,15-05-2022 22:20,Backhoe_Loader_1,Fuel,Pressure,183.44
2152,15-05-2022 22:30,Dozer_1,Misc,Exhaust Gas Temparature,1359.49
2153,15-05-2022 22:40,Dozer_1,Drive,Pedal Sensor,1.13
2154,15-05-2022 22:50,Articulated_Truck_1,Misc,Exhaust Gas Temparature,1908.6
2155,15-05-2022 23:00,Backhoe_Loader_1,Fuel,Water in Fuel,4420.02
2156,15-05-2022 23:10,Dozer_1,Engine,Speed,3860.21
2157,15-05-2022 23:20,Backhoe_Loader_1,Drive,Brake Control,0.56
2158,15-05-2022 23:30,Backhoe_Loader_1,Engine,Oil Pressure,51.29
2159,15-05-2022 23:40,Excavator_1,Engine,Temparature,204.95
2160,15-05-2022 23:50,Articulated_Truck_1,Fuel,Water in Fuel,2435.76
2161,16-05-2022 00:00,Excavator_1,Drive,Brake Control,3.26
2162,16-05-2022 00:10,Dozer_1,Fuel,Water in Fuel,3906.12
2163,16-05-2022 00:20,Dozer_1,Engine,Oil Pressure,67.31
2164,16-05-2022 00:30,Excavator_1,Fuel,Water in Fuel,4120.08
2165,16-05-2022 00:40,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,402.78
2166,16-05-2022 00:50,Excavator_1,Drive,Transmission Pressure,757.46
2167,16-05-2022 01:00,Backhoe_Loader_1,Misc,Air Filter Pressure,7.89
2168,16-05-2022 01:10,Excavator_1,Drive,Pedal Sensor,6.37
2169,16-05-2022 01:20,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,383.27
2170,16-05-2022 01:30,Articulated_Truck_1,Misc,Exhaust Gas Temparature,170.58
2171,16-05-2022 01:40,Articulated_Truck_1,Engine,Temparature,674.27
2172,16-05-2022 01:50,Excavator_1,Fuel,Temparature,73.55
2173,16-05-2022 02:00,Excavator_1,Drive,Transmission Pressure,1339.65
2174,16-05-2022 02:10,Articulated_Truck_1,Engine,Speed,2808.73
2175,16-05-2022 02:20,Excavator_1,Drive,Pedal Sensor,8.62
2176,16-05-2022 02:30,Backhoe_Loader_1,Fuel,Level,2.73
2177,16-05-2022 02:40,Articulated_Truck_1,Misc,System Voltage,51.68
2178,16-05-2022 02:50,Dozer_1,Engine,Temparature,248.62
2179,16-05-2022 03:00,Dozer_1,Drive,Transmission Pressure,1776.27
2180,16-05-2022 03:10,Dozer_1,Drive,Brake Control,0.73
2181,16-05-2022 03:20,Backhoe_Loader_1,Misc,Air Filter Pressure,17.23
2182,16-05-2022 03:30,Backhoe_Loader_1,Fuel,Water in Fuel,5987.39
2183,16-05-2022 03:40,Excavator_1,Misc,System Voltage,80.5
2184,16-05-2022 03:50,Articulated_Truck_1,Fuel,Temparature,255.26
2185,16-05-2022 04:00,Excavator_1,Fuel,Pressure,36.45
2186,16-05-2022 04:10,Excavator_1,Drive,Brake Control,2.19
2187,16-05-2022 04:20,Backhoe_Loader_1,Fuel,Level,1.89
2188,16-05-2022 04:30,Excavator_1,Drive,Pedal Sensor,3.34
2189,16-05-2022 04:40,Excavator_1,Engine,Temparature,303.45
2190,16-05-2022 04:50,Dozer_1,Fuel,Temparature,334.47
2191,16-05-2022 05:00,Dozer_1,Drive,Transmission Pressure,1603.16
2192,16-05-2022 05:10,Articulated_Truck_1,Misc,Exhaust Gas Temparature,1632.6
2193,16-05-2022 05:20,Articulated_Truck_1,Drive,Transmission Pressure,505.58
2194,16-05-2022 05:30,Dozer_1,Misc,Hydraulic Pump Rate,287.85
2195,16-05-2022 05:40,Articulated_Truck_1,Misc,System Voltage,69.69
2196,16-05-2022 05:50,Dozer_1,Fuel,Level,3.18
2197,16-05-2022 06:00,Backhoe_Loader_1,Engine,Speed,4789.37
2198,16-05-2022 06:10,Backhoe_Loader_1,Drive,Transmission Pressure,1914.49
2199,16-05-2022 06:20,Backhoe_Loader_1,Engine,Temparature,103.58
2200,16-05-2022 06:30,Excavator_1,Drive,Transmission Pressure,428.87
2201,16-05-2022 06:40,Excavator_1,Drive,Brake Control,0.99
2202,16-05-2022 06:50,Dozer_1,Drive,Brake Control,0.2
2203,16-05-2022 07:00,Articulated_Truck_1,Engine,Speed,4264.59
2204,16-05-2022 07:10,Dozer_1,Fuel,Pressure,130.82
2205,16-05-2022 07:20,Excavator_1,Drive,Pedal Sensor,14.0
2206,16-05-2022 07:30,Dozer_1,Misc,Hydraulic Pump Rate,193.92
2207,16-05-2022 07:40,Articulated_Truck_1,Engine,Speed,4225.21
2208,16-05-2022 07:50,Dozer_1,Fuel,Level,0.48
2209,16-05-2022 08:00,Dozer_1,Fuel,Level,0.65
2210,16-05-2022 08:10,Dozer_1,Drive,Pedal Sensor,20.44
2211,16-05-2022 08:20,Excavator_1,Engine,Oil Pressure,102.96
2212,16-05-2022 08:30,Excavator_1,Fuel,Water in Fuel,6587.03
2213,16-05-2022 08:40,Excavator_1,Fuel,Pressure,127.43
2214,16-05-2022 08:50,Excavator_1,Engine,Speed,3781.2
2215,16-05-2022 09:00,Dozer_1,Misc,Hydraulic Pump Rate,144.41
2216,16-05-2022 09:10,Articulated_Truck_1,Engine,Temparature,57.81
2217,16-05-2022 09:20,Articulated_Truck_1,Engine,Temparature,731.13
2218,16-05-2022 09:30,Excavator_1,Engine,Temparature,127.71
2219,16-05-2022 09:40,Backhoe_Loader_1,Drive,Brake Control,2.33
2220,16-05-2022 09:50,Articulated_Truck_1,Drive,Pedal Sensor,24.43
2221,16-05-2022 10:00,Articulated_Truck_1,Misc,Air Filter Pressure,34.67
2222,16-05-2022 10:10,Backhoe_Loader_1,Fuel,Pressure,193.29
2223,16-05-2022 10:20,Dozer_1,Engine,Oil Pressure,73.09
2224,16-05-2022 10:30,Backhoe_Loader_1,Engine,Temparature,24.98
2225,16-05-2022 10:40,Backhoe_Loader_1,Drive,Transmission Pressure,900.75
2226,16-05-2022 10:50,Dozer_1,Misc,System Voltage,10.83
2227,16-05-2022 11:00,Articulated_Truck_1,Engine,Temparature,249.25
2228,16-05-2022 11:10,Excavator_1,Drive,Brake Control,1.06
2229,16-05-2022 11:20,Articulated_Truck_1,Engine,Speed,3676.86
2230,16-05-2022 11:30,Articulated_Truck_1,Misc,System Voltage,23.7
2231,16-05-2022 11:40,Backhoe_Loader_1,Engine,Oil Pressure,97.41
2232,16-05-2022 11:50,Excavator_1,Drive,Pedal Sensor,8.47
2233,16-05-2022 12:00,Backhoe_Loader_1,Drive,Transmission Pressure,1020.97
2234,16-05-2022 12:10,Dozer_1,Misc,Hydraulic Pump Rate,440.36
2235,16-05-2022 12:20,Articulated_Truck_1,Engine,Oil Pressure,40.55
2236,16-05-2022 12:30,Excavator_1,Engine,Temparature,207.27
2237,16-05-2022 12:40,Excavator_1,Misc,System Voltage,14.66
2238,16-05-2022 12:50,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,976.02
2239,16-05-2022 13:00,Dozer_1,Engine,Oil Pressure,67.85
2240,16-05-2022 13:10,Excavator_1,Engine,Temparature,196.08
2241,16-05-2022 13:20,Articulated_Truck_1,Fuel,Level,2.19
2242,16-05-2022 13:30,Dozer_1,Engine,Oil Pressure,133.35
2243,16-05-2022 13:40,Articulated_Truck_1,Drive,Transmission Pressure,227.57
2244,16-05-2022 13:50,Articulated_Truck_1,Misc,Exhaust Gas Temparature,1567.39
2245,16-05-2022 14:00,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,377.44
2246,16-05-2022 14:10,Articulated_Truck_1,Misc,Exhaust Gas Temparature,939.52
2247,16-05-2022 14:20,Excavator_1,Misc,Hydraulic Pump Rate,361.37
2248,16-05-2022 14:30,Backhoe_Loader_1,Engine,Oil Pressure,16.45
2249,16-05-2022 14:40,Dozer_1,Drive,Brake Control,0.56
2250,16-05-2022 14:50,Excavator_1,Engine,Speed,3168.98
2251,16-05-2022 15:00,Backhoe_Loader_1,Drive,Pedal Sensor,4.21
2252,16-05-2022 15:10,Dozer_1,Engine,Temparature,257.9
2253,16-05-2022 15:20,Excavator_1,Fuel,Level,2.72
2254,16-05-2022 15:30,Backhoe_Loader_1,Fuel,Level,2.58
2255,16-05-2022 15:40,Excavator_1,Fuel,Water in Fuel,5457.81
2256,16-05-2022 15:50,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,109.82
2257,16-05-2022 16:00,Articulated_Truck_1,Drive,Pedal Sensor,22.07
2258,16-05-2022 16:10,Excavator_1,Misc,System Voltage,17.64
2259,16-05-2022 16:20,Excavator_1,Drive,Brake Control,0.59
2260,16-05-2022 16:30,Excavator_1,Fuel,Pressure,18.64
2261,16-05-2022 16:40,Excavator_1,Engine,Oil Pressure,109.66
2262,16-05-2022 16:50,Articulated_Truck_1,Engine,Oil Pressure,70.35
2263,16-05-2022 17:00,Articulated_Truck_1,Fuel,Temparature,538.7
2264,16-05-2022 17:10,Articulated_Truck_1,Drive,Transmission Pressure,1147.69
2265,16-05-2022 17:20,Excavator_1,Engine,Speed,5263.08
2266,16-05-2022 17:30,Excavator_1,Misc,Air Filter Pressure,16.23
2267,16-05-2022 17:40,Articulated_Truck_1,Fuel,Temparature,555.67
2268,16-05-2022 17:50,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,443.11
2269,16-05-2022 18:00,Dozer_1,Fuel,Pressure,118.38
2270,16-05-2022 18:10,Articulated_Truck_1,Drive,Pedal Sensor,5.64
2271,16-05-2022 18:20,Backhoe_Loader_1,Misc,Air Filter Pressure,9.79
2272,16-05-2022 18:30,Articulated_Truck_1,Fuel,Water in Fuel,520.16
2273,16-05-2022 18:40,Backhoe_Loader_1,Fuel,Level,0.53
2274,16-05-2022 18:50,Articulated_Truck_1,Drive,Brake Control,2.91
2275,16-05-2022 19:00,Excavator_1,Drive,Pedal Sensor,18.47
2276,16-05-2022 19:10,Articulated_Truck_1,Fuel,Temparature,451.91
2277,16-05-2022 19:20,Excavator_1,Misc,Hydraulic Pump Rate,81.33
2278,16-05-2022 19:30,Excavator_1,Drive,Brake Control,2.21
2279,16-05-2022 19:40,Articulated_Truck_1,Engine,Temparature,600.76
2280,16-05-2022 19:50,Backhoe_Loader_1,Drive,Transmission Pressure,934.56
2281,16-05-2022 20:00,Dozer_1,Engine,Oil Pressure,52.14
2282,16-05-2022 20:10,Dozer_1,Drive,Transmission Pressure,1894.98
2283,16-05-2022 20:20,Excavator_1,Drive,Brake Control,1.59
2284,16-05-2022 20:30,Dozer_1,Fuel,Water in Fuel,1019.33
2285,16-05-2022 20:40,Backhoe_Loader_1,Misc,Air Filter Pressure,26.28
2286,16-05-2022 20:50,Dozer_1,Fuel,Pressure,149.48
2287,16-05-2022 21:00,Backhoe_Loader_1,Fuel,Water in Fuel,2904.61
2288,16-05-2022 21:10,Dozer_1,Fuel,Temparature,33.83
2289,16-05-2022 21:20,Backhoe_Loader_1,Fuel,Pressure,183.35
2290,16-05-2022 21:30,Dozer_1,Fuel,Level,4.56
2291,16-05-2022 21:40,Dozer_1,Drive,Pedal Sensor,24.94
2292,16-05-2022 21:50,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,329.13
2293,16-05-2022 22:00,Backhoe_Loader_1,Engine,Temparature,730.0
2294,16-05-2022 22:10,Articulated_Truck_1,Misc,Exhaust Gas Temparature,950.27
2295,16-05-2022 22:20,Excavator_1,Fuel,Pressure,32.76
2296,16-05-2022 22:30,Backhoe_Loader_1,Drive,Pedal Sensor,11.62
2297,16-05-2022 22:40,Dozer_1,Engine,Temparature,108.81
2298,16-05-2022 22:50,Excavator_1,Fuel,Water in Fuel,6644.17
2299,16-05-2022 23:00,Dozer_1,Drive,Transmission Pressure,759.02
2300,16-05-2022 23:10,Articulated_Truck_1,Misc,Exhaust Gas Temparature,1127.0
2301,16-05-2022 23:20,Excavator_1,Drive,Transmission Pressure,1233.45
2302,16-05-2022 23:30,Dozer_1,Drive,Pedal Sensor,27.41
2303,16-05-2022 23:40,Excavator_1,Engine,Temparature,421.17
2304,16-05-2022 23:50,Articulated_Truck_1,Fuel,Water in Fuel,5890.82
2305,17-05-2022 00:00,Articulated_Truck_1,Misc,System Voltage,17.03
2306,17-05-2022 00:10,Excavator_1,Drive,Transmission Pressure,249.43
2307,17-05-2022 00:20,Backhoe_Loader_1,Engine,Oil Pressure,119.82
2308,17-05-2022 00:30,Dozer_1,Fuel,Level,1.81
2309,17-05-2022 00:40,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,1751.52
2310,17-05-2022 00:50,Excavator_1,Engine,Temparature,568.06
2311,17-05-2022 01:00,Dozer_1,Fuel,Water in Fuel,5968.44
2312,17-05-2022 01:10,Backhoe_Loader_1,Fuel,Pressure,156.53
2313,17-05-2022 01:20,Dozer_1,Misc,Hydraulic Pump Rate,287.46
2314,17-05-2022 01:30,Excavator_1,Engine,Oil Pressure,104.33
2315,17-05-2022 01:40,Dozer_1,Misc,Air Filter Pressure,34.6
2316,17-05-2022 01:50,Articulated_Truck_1,Fuel,Pressure,145.08
2317,17-05-2022 02:00,Backhoe_Loader_1,Engine,Speed,856.55
2318,17-05-2022 02:10,Dozer_1,Misc,System Voltage,35.4
2319,17-05-2022 02:20,Dozer_1,Drive,Transmission Pressure,1696.43
2320,17-05-2022 02:30,Excavator_1,Fuel,Temparature,211.81
2321,17-05-2022 02:40,Dozer_1,Fuel,Temparature,196.19
2322,17-05-2022 02:50,Excavator_1,Fuel,Pressure,40.06
2323,17-05-2022 03:00,Articulated_Truck_1,Fuel,Water in Fuel,6981.53
2324,17-05-2022 03:10,Excavator_1,Engine,Oil Pressure,10.71
2325,17-05-2022 03:20,Excavator_1,Misc,Exhaust Gas Temparature,1529.66
2326,17-05-2022 03:30,Excavator_1,Fuel,Pressure,15.35
2327,17-05-2022 03:40,Excavator_1,Drive,Brake Control,3.74
2328,17-05-2022 03:50,Articulated_Truck_1,Misc,Air Filter Pressure,22.35
2329,17-05-2022 04:00,Articulated_Truck_1,Misc,Exhaust Gas Temparature,604.37
2330,17-05-2022 04:10,Articulated_Truck_1,Misc,Hydraulic Pump Rate,64.24
2331,17-05-2022 04:20,Articulated_Truck_1,Drive,Pedal Sensor,27.63
2332,17-05-2022 04:30,Dozer_1,Fuel,Level,2.98
2333,17-05-2022 04:40,Dozer_1,Fuel,Temparature,295.95
2334,17-05-2022 04:50,Excavator_1,Misc,Exhaust Gas Temparature,1805.1
2335,17-05-2022 05:00,Articulated_Truck_1,Drive,Pedal Sensor,26.48
2336,17-05-2022 05:10,Dozer_1,Fuel,Level,4.66
2337,17-05-2022 05:20,Backhoe_Loader_1,Fuel,Pressure,23.15
2338,17-05-2022 05:30,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,1194.86
2339,17-05-2022 05:40,Excavator_1,Misc,Hydraulic Pump Rate,306.26
2340,17-05-2022 05:50,Dozer_1,Fuel,Pressure,92.32
2341,17-05-2022 06:00,Backhoe_Loader_1,Misc,Exhaust Gas Temparature,1888.89
2342,17-05-2022 06:10,Articulated_Truck_1,Engine,Oil Pressure,5.27
2343,17-05-2022 06:20,Articulated_Truck_1,Engine,Temparature,445.08
2344,17-05-2022 06:30,Backhoe_Loader_1,Engine,Oil Pressure,91.48
2345,17-05-2022 06:40,Excavator_1,Fuel,Level,3.44
2346,17-05-2022 06:50,Backhoe_Loader_1,Fuel,Level,0.78
2347,17-05-2022 07:00,Excavator_1,Misc,Air Filter Pressure,24.67
2348,17-05-2022 07:10,Backhoe_Loader_1,Engine,Speed,2412.52
2349,17-05-2022 07:20,Dozer_1,Fuel,Pressure,101.97
2350,17-05-2022 07:30,Backhoe_Loader_1,Drive,Pedal Sensor,28.47
2351,17-05-2022 07:40,Articulated_Truck_1,Engine,Temparature,699.77
2352,17-05-2022 07:50,Dozer_1,Drive,Transmission Pressure,1707.08
2353,17-05-2022 08:00,Articulated_Truck_1,Misc,Exhaust Gas Temparature,1202.81
2354,17-05-2022 08:10,Excavator_1,Engine,Temparature,618.25
2355,17-05-2022 08:20,Excavator_1,Engine,Speed,3921.81
2356,17-05-2022 08:30,Backhoe_Loader_1,Drive,Pedal Sensor,25.12
2357,17-05-2022 08:40,Excavator_1,Misc,Hydraulic Pump Rate,359.09
2358,17-05-2022 08:50,Excavator_1,Misc,Hydraulic Pump Rate,382.58
2359,17-05-2022 09:00,Excavator_1,Misc,Hydraulic Pump Rate,91.7
2360,17-05-2022 09:10,Articulated_Truck_1,Engine,Temparature,211.7
2361,17-05-2022 09:20,Articulated_Truck_1,Engine,Speed,3521.16
2362,17-05-2022 09:30,Excavator_1,Fuel,Water in Fuel,4815.16
2363,17-05-2022 09:40,Excavator_1,Fuel,Pressure,186.95
2364,17-05-2022 09:50,Backhoe_Loader_1,Fuel,Temparature,127.01
2365,17-05-2022 10:00,Dozer_1,Drive,Pedal Sensor,20.36
2366,17-05-2022 10:10,Dozer_1,Drive,Pedal Sensor,8.53
2367,17-05-2022 10:20,Backhoe_Loader_1,Fuel,Water in Fuel,1627.05
2368,17-05-2022 10:30,Articulated_Truck_1,Drive,Brake Control,3.02
2369,17-05-2022 10:40,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,264.67
2370,17-05-2022 10:50,Excavator_1,Drive,Pedal Sensor,0.35
2371,17-05-2022 11:00,Backhoe_Loader_1,Misc,System Voltage,32.94
2372,17-05-2022 11:10,Articulated_Truck_1,Engine,Speed,2494.75
2373,17-05-2022 11:20,Excavator_1,Drive,Pedal Sensor,21.19
2374,17-05-2022 11:30,Articulated_Truck_1,Drive,Brake Control,1.58
2375,17-05-2022 11:40,Articulated_Truck_1,Fuel,Temparature,755.82
2376,17-05-2022 11:50,Dozer_1,Misc,Hydraulic Pump Rate,373.42
2377,17-05-2022 12:00,Articulated_Truck_1,Engine,Oil Pressure,93.69
2378,17-05-2022 12:10,Dozer_1,Misc,Exhaust Gas Temparature,1350.52
2379,17-05-2022 12:20,Dozer_1,Misc,System Voltage,71.69
2380,17-05-2022 12:30,Articulated_Truck_1,Drive,Transmission Pressure,238.21
2381,17-05-2022 12:40,Articulated_Truck_1,Misc,System Voltage,70.49
2382,17-05-2022 12:50,Dozer_1,Engine,Speed,3328.2
2383,17-05-2022 13:00,Articulated_Truck_1,Fuel,Water in Fuel,1598.83
2384,17-05-2022 13:10,Excavator_1,Engine,Oil Pressure,7.89
2385,17-05-2022 13:20,Backhoe_Loader_1,Fuel,Water in Fuel,3517.14
2386,17-05-2022 13:30,Articulated_Truck_1,Drive,Brake Control,2.76
2387,17-05-2022 13:40,Articulated_Truck_1,Misc,Exhaust Gas Temparature,1482.81
2388,17-05-2022 13:50,Dozer_1,Engine,Temparature,282.82
2389,17-05-2022 14:00,Excavator_1,Fuel,Temparature,119.82
2390,17-05-2022 14:10,Dozer_1,Fuel,Water in Fuel,6234.13
2391,17-05-2022 14:20,Excavator_1,Misc,Air Filter Pressure,19.7
2392,17-05-2022 14:30,Articulated_Truck_1,Misc,Air Filter Pressure,3.62
2393,17-05-2022 14:40,Excavator_1,Drive,Pedal Sensor,7.58
2394,17-05-2022 14:50,Articulated_Truck_1,Drive,Transmission Pressure,1307.84
2395,17-05-2022 15:00,Articulated_Truck_1,Drive,Pedal Sensor,11.81
2396,17-05-2022 15:10,Backhoe_Loader_1,Engine,Oil Pressure,46.44
2397,17-05-2022 15:20,Excavator_1,Engine,Oil Pressure,47.91
2398,17-05-2022 15:30,Backhoe_Loader_1,Engine,Temparature,287.43
2399,17-05-2022 15:40,Excavator_1,Fuel,Pressure,48.96
2400,17-05-2022 15:50,Excavator_1,Drive,Transmission Pressure,1767.87
2401,17-05-2022 16:00,Dozer_1,Drive,Transmission Pressure,1399.73
2402,17-05-2022 16:10,Dozer_1,Misc,Hydraulic Pump Rate,129.15
2403,17-05-2022 16:20,Backhoe_Loader_1,Drive,Transmission Pressure,285.5
2404,17-05-2022 16:30,Articulated_Truck_1,Engine,Speed,2346.55
2405,17-05-2022 16:40,Excavator_1,Misc,Hydraulic Pump Rate,404.74
2406,17-05-2022 16:50,Dozer_1,Drive,Pedal Sensor,16.29
2407,17-05-2022 17:00,Backhoe_Loader_1,Drive,Transmission Pressure,1029.63
2408,17-05-2022 17:10,Backhoe_Loader_1,Misc,Hydraulic Pump Rate,58.63
2409,17-05-2022 17:20,Dozer_1,Fuel,Pressure,172.12
2410,17-05-2022 17:30,Dozer_1,Misc,Exhaust Gas Temparature,1196.06
2411,17-05-2022 17:40,Dozer_1,Drive,Pedal Sensor,16.3
2412,17-05-2022 17:50,Dozer_1,Misc,Air Filter Pressure,1.34
2413,17-05-2022 18:00,Articulated_Truck_1,Drive,Transmission Pressure,739.4
2414,17-05-2022 18:10,Backhoe_Loader_1,Fuel,Pressure,138.95
2415,17-05-2022 18:20,Backhoe_Loader_1,Engine,Oil Pressure,46.96
2416,17-05-2022 18:30,Excavator_1,Drive,Transmission Pressure,1654.16
2417,17-05-2022 18:40,Excavator_1,Drive,Brake Control,3.55
2418,17-05-2022 18:50,Backhoe_Loader_1,Engine,Temparature,693.14
2419,17-05-2022 19:00,Excavator_1,Fuel,Water in Fuel,1435.54
2420,17-05-2022 19:10,Backhoe_Loader_1,Engine,Temparature,30.78
2421,17-05-2022 19:20,Dozer_1,Fuel,Pressure,187.33
2422,17-05-2022 19:30,Backhoe_Loader_1,Misc,Air Filter Pressure,20.6
2423,17-05-2022 19:40,Backhoe_Loader_1,Fuel,Pressure,86.08
2424,17-05-2022 19:50,Articulated_Truck_1,Misc,Exhaust Gas Temparature,578.4
2425,17-05-2022 20:00,Dozer_1,Drive,Brake Control,0.13
2426,17-05-2022 20:10,Dozer_1,Fuel,Level,3.87
2427,17-05-2022 20:20,Dozer_1,Fuel,Pressure,29.84
2428,17-05-2022 20:30,Articulated_Truck_1,Fuel,Pressure,99.33
2429,17-05-2022 20:40,Articulated_Truck_1,Drive,Brake Control,0.5
2430,17-05-2022 20:50,Backhoe_Loader_1,Misc,Air Filter Pressure,20.8
2431,17-05-2022 21:00,Articulated_Truck_1,Fuel,Level,1.32
2432,17-05-2022 21:10,Excavator_1,Fuel,Level,2.89
2433,17-05-2022 21:20,Backhoe_Loader_1,Drive,Pedal Sensor,7.14
2434,17-05-2022 21:30,Articulated_Truck_1,Engine,Speed,2095.73
2435,17-05-2022 21:40,Backhoe_Loader_1,Engine,Oil Pressure,8.02
2436,17-05-2022 21:50,Dozer_1,Misc,Exhaust Gas Temparature,958.43
2437,17-05-2022 22:00,Dozer_1,Engine,Speed,6149.57
2438,17-05-2022 22:10,Backhoe_Loader_1,Engine,Speed,1774.56
2439,17-05-2022 22:20,Articulated_Truck_1,Fuel,Pressure,101.55
2440,17-05-2022 22:30,Articulated_Truck_1,Misc,Air Filter Pressure,29.71
2441,17-05-2022 22:40,Excavator_1,Fuel,Temparature,233.6
2442,17-05-2022 22:50,Articulated_Truck_1,Drive,Transmission Pressure,201.5
2443,17-05-2022 23:00,Dozer_1,Fuel,Level,4.63
2444,17-05-2022 23:10,Backhoe_Loader_1,Misc,System Voltage,31.0
2445,17-05-2022 23:20,Backhoe_Loader_1,Misc,Air Filter Pressure,29.4
2446,17-05-2022 23:30,Excavator_1,Fuel,Level,4.0
2447,17-05-2022 23:40,Dozer_1,Fuel,Temparature,252.57
2448,17-05-2022 23:50,Excavator_1,Misc,Hydraulic Pump Rate,265.01
2449,18-05-2022 00:00,Dozer_1,Drive,Transmission Pressure,1343.61
2450,18-05-2022 00:10,Excavator_1,Misc,Exhaust Gas Temparature,1510.16
2451,18-05-2022 00:20,Excavator_1,Drive,Transmission Pressure,1512.09
2452,18-05-2022 00:30,Dozer_1,Fuel,Water in Fuel,2172.87
2453,18-05-2022 00:40,Dozer_1,Engine,Speed,2240.17
2454,18-05-2022 00:50,Articulated_Truck_1,Misc,Hydraulic Pump Rate,186.35
2455,18-05-2022 01:00,Excavator_1,Fuel,Water in Fuel,3264.92
2456,18-05-2022 01:10,Articulated_Truck_1,Misc,Exhaust Gas Temparature,337.81
2457,18-05-2022 01:20,Excavator_1,Drive,Transmission Pressure,1908.35
2458,18-05-2022 01:30,Dozer_1,Fuel,Temparature,248.14
2459,18-05-2022 01:40,Backhoe_Loader_1,Misc,System Voltage,93.97
2460,18-05-2022 01:50,Backhoe_Loader_1,Fuel,Temparature,157.42
2461,18-05-2022 02:00,Articulated_Truck_1,Engine,Oil Pressure,74.67
2462,18-05-2022 02:10,Excavator_1,Engine,Speed,1110.11
2463,18-05-2022 02:20,Articulated_Truck_1,Drive,Brake Control,1.81
2464,18-05-2022 02:30,Dozer_1,Misc,System Voltage,59.44
2465,18-05-2022 02:40,Articulated_Truck_1,Fuel,Water in Fuel,2706.01
2466,18-05-2022 02:50,Excavator_1,Fuel,Pressure,92.25
2467,18-05-2022 03:00,Excavator_1,Engine,Temparature,23.3
2468,18-05-2022 03:10,Dozer_1,Engine,Oil Pressure,90.39
2469,18-05-2022 03:20,Articulated_Truck_1,Fuel,Water in Fuel,1291.34
2470,18-05-2022 03:30,Backhoe_Loader_1,Drive,Pedal Sensor,20.97
